Pslack,Bus 1,Bus 2,Bus 3,Bus 4,Bus 5,Bus 6,Bus 7,Bus 8,Bus 9,Bus 10,Bus 11,System Loss
84.59,10.238,44.441,22.551,3.5855,5.2839,13.917,4.246,1.6512,2.8778,6.369,7.0295,2.4145
72.27,9.2456,40.135,20.366,3.2381,4.7719,12.569,3.8346,1.4912,2.599,5.7519,6.3484,1.9395
57.13,8.0187,34.809,17.663,2.8084,4.1387,10.901,3.3257,1.2933,2.2541,4.9886,5.506,1.4371
42.456,6.8319,29.658,15.049,2.3927,3.5262,9.2876,2.8335,1.1019,1.9205,4.2503,4.691,0.92866
30.348,5.8392,25.348,12.862,2.0451,3.0138,7.9381,2.4218,0.94181,1.6414,3.6327,4.0094,0.66834
11.62,4.2939,18.64,9.4584,1.5038,2.2162,5.8373,1.7809,0.69256,1.207,2.6713,2.9483,0.39093
5.3629,3.7755,16.389,8.3165,1.3223,1.9486,5.1326,1.5659,0.60895,1.0613,2.3488,2.5924,0.32038
9.3036,4.1021,17.807,9.036,1.4367,2.1172,5.5766,1.7013,0.66163,1.1531,2.552,2.8167,0.36278
34.795,6.2071,26.945,13.673,2.1739,3.2037,8.4382,2.5744,1.0011,1.7449,3.8616,4.262,0.74635
81.452,9.9833,43.337,21.991,3.4964,5.1526,13.572,4.1405,1.6102,2.8064,6.2108,6.8549,2.3005
109.76,12.246,53.162,26.976,4.2891,6.3207,16.648,5.0792,1.9752,3.4425,7.6187,8.4088,3.6111
121.49,13.175,57.192,29.021,4.6142,6.7999,17.91,5.4642,2.125,3.7035,8.1963,9.0463,4.2642
123.29,13.317,57.808,29.333,4.6639,6.8731,18.103,5.523,2.1478,3.7434,8.2846,9.1437,4.3696
116.91,12.813,55.622,28.224,4.4876,6.6133,17.419,5.3142,2.0666,3.6019,7.9713,8.798,4.0023
108.79,12.17,52.829,26.807,4.2622,6.2811,16.544,5.0473,1.9628,3.421,7.571,8.3561,3.5599
105.56,11.913,51.713,26.241,4.1721,6.1484,16.194,4.9407,1.9214,3.3487,7.411,8.1796,3.3938
100.33,11.496,49.905,25.323,4.0263,5.9335,15.628,4.768,1.8542,3.2316,7.152,7.8937,3.1315
98.373,11.34,49.228,24.98,3.9717,5.8531,15.417,4.7034,1.8291,3.1878,7.055,7.7867,3.0366
97.35,11.259,48.874,24.8,3.9431,5.811,15.306,4.6695,1.8159,3.1649,7.0043,7.7306,2.9876
118.57,12.945,56.193,28.514,4.5336,6.6811,17.597,5.3687,2.0878,3.6388,8.0531,8.8882,4.0964
156.42,15.91,69.064,35.045,5.572,8.2114,21.628,6.5985,2.5661,4.4723,9.8977,10.924,6.5576
150.39,15.441,67.029,34.013,5.4079,7.9695,20.991,6.4041,2.4905,4.3405,9.6061,10.602,6.1161
132.13,14.012,60.826,30.865,4.9074,7.2319,19.048,5.8114,2.26,3.9388,8.717,9.621,4.9085
120.13,13.068,56.726,28.785,4.5767,6.7445,17.765,5.4197,2.1077,3.6734,8.1296,8.9726,4.1855
96.91,11.224,48.722,24.723,3.9308,5.7928,15.258,4.6549,1.8103,3.155,6.9824,7.7065,2.9666
86.361,10.38,45.058,22.864,3.6353,5.3573,14.111,4.3049,1.6741,2.9178,6.4574,7.1271,2.4898
75.972,9.544,41.431,21.023,3.3426,4.9259,12.975,3.9583,1.5394,2.6829,5.9375,6.5532,2.0809
63.206,8.5131,36.955,18.752,2.9815,4.3938,11.573,3.5308,1.3731,2.3931,5.2961,5.8454,1.6188
53.14,7.6944,33.402,16.949,2.6948,3.9713,10.46,3.1912,1.241,2.1629,4.7868,5.2833,1.3181
27.737,5.6223,24.406,12.385,1.9691,2.9018,7.6432,2.3318,0.90682,1.5805,3.4977,3.8605,0.65253
16.148,4.668,20.264,10.283,1.6349,2.4093,6.3459,1.9361,0.75291,1.3122,2.9041,3.2052,0.45282
15.898,4.6474,20.174,10.237,1.6276,2.3986,6.3178,1.9275,0.74957,1.3064,2.8912,3.191,0.44916
38.611,6.5177,28.294,14.357,2.2827,3.364,8.8605,2.7032,1.0512,1.8322,4.0548,4.4753,0.8337
84.935,10.265,44.562,22.612,3.5952,5.2982,13.955,4.2575,1.6557,2.8856,6.3862,7.0485,2.4291
112.36,12.453,54.059,27.431,4.3615,6.4274,16.929,5.1649,2.0086,3.5007,7.7473,8.5508,3.7511
120.34,13.084,56.796,28.82,4.5823,6.7529,17.787,5.4264,2.1103,3.6779,8.1396,8.9837,4.1973
122.04,13.218,57.38,29.117,4.6294,6.8223,17.969,5.4822,2.132,3.7157,8.2233,9.0761,4.2963
117.99,12.899,55.993,28.413,4.5175,6.6574,17.535,5.3497,2.0804,3.6259,8.0245,8.8567,4.0634
109.86,12.255,53.197,26.994,4.2919,6.3249,16.659,5.0825,1.9765,3.4448,7.6238,8.4144,3.6166
104.82,11.854,51.458,26.111,4.1516,6.1182,16.115,4.9164,1.9119,3.3322,7.3746,8.1394,3.3562
99.395,11.422,49.582,25.159,4.0003,5.8951,15.527,4.7371,1.8422,3.2107,7.1057,7.8426,3.086
102.88,11.699,50.787,25.771,4.0975,6.0384,15.905,4.8523,1.887,3.2888,7.2784,8.0332,3.258
104.85,11.856,51.467,26.116,4.1523,6.1192,16.118,4.9172,1.9122,3.3328,7.3758,8.1407,3.3574
123.05,13.298,57.725,29.291,4.6572,6.8633,18.077,5.5151,2.1448,3.738,8.2727,9.1306,4.3553
171.02,17.037,73.959,37.529,5.967,8.7935,23.161,7.0662,2.748,4.7893,10.599,11.698,7.6914
169.09,16.888,73.31,37.2,5.9146,8.7163,22.958,7.0042,2.7238,4.7473,10.506,11.596,7.5406
155.62,15.847,68.792,34.907,5.5501,8.1791,21.543,6.5725,2.556,4.4547,9.8587,10.881,6.4992
143.25,14.883,64.607,32.784,5.2125,7.6816,20.233,6.1727,2.4005,4.1837,9.259,10.219,5.6264
116.15,12.753,55.359,28.091,4.4663,6.582,17.336,5.2891,2.0569,3.5848,7.9336,8.7564,3.9593
102.39,11.66,50.618,25.685,4.0838,6.0183,15.852,4.8361,1.8807,3.2778,7.2542,8.0065,3.2335
87.135,10.442,45.328,23.001,3.657,5.3893,14.195,4.3307,1.6841,2.9352,6.496,7.1697,2.5231
75.196,9.4815,41.159,20.885,3.3207,4.8937,12.89,3.9324,1.5293,2.6653,5.8986,6.5103,2.0508
61.687,8.39,36.421,18.481,2.9384,4.3303,11.406,3.4797,1.3532,2.3585,5.2196,5.7609,1.5686
38.727,6.5272,28.335,14.378,2.286,3.3689,8.8734,2.7072,1.0528,1.8348,4.0607,4.4818,0.83647
22.574,5.1978,22.564,11.45,1.8204,2.6827,7.0661,2.1558,0.83835,1.4611,3.2336,3.569,0.55624
21.565,5.1147,22.203,11.266,1.7913,2.6398,6.9531,2.1213,0.82495,1.4378,3.1819,3.5119,0.53879
45.615,7.0896,30.776,15.617,2.483,3.6592,9.638,2.9404,1.1435,1.9929,4.4106,4.868,1.0115
95.743,11.13,48.318,24.518,3.8982,5.7448,15.131,4.6163,1.7952,3.1288,6.9245,7.6426,2.9115
129,13.766,59.756,30.322,4.8211,7.1048,18.714,5.7092,2.2203,3.8696,8.5638,9.4519,4.7159
142.63,14.835,64.398,32.678,5.1956,7.6567,20.167,6.1527,2.3927,4.1702,9.2291,10.186,5.5852
141,14.708,63.846,32.397,5.151,7.591,19.994,6.0999,2.3722,4.1344,9.1498,10.099,5.4772
133.33,14.106,61.234,31.072,4.9403,7.2804,19.176,5.8503,2.2751,3.9652,8.7755,9.6856,4.9832
122.9,13.286,57.674,29.265,4.6531,6.8572,18.061,5.5102,2.1429,3.7347,8.2653,9.1225,4.3465
120.01,13.058,56.685,28.764,4.5733,6.7396,17.752,5.4157,2.1061,3.6707,8.1236,8.9661,4.1785
112.03,12.427,53.945,27.373,4.3522,6.4138,16.894,5.154,2.0043,3.4932,7.7309,8.5327,3.7331
115.98,12.739,55.302,28.062,4.4617,6.5752,17.319,5.2836,2.0547,3.5811,7.9254,8.7473,3.9501
121.98,13.213,57.36,29.106,4.6277,6.8198,17.963,5.4802,2.1312,3.7144,8.2203,9.0728,4.2927
156.05,15.881,68.939,34.982,5.562,8.1966,21.589,6.5866,2.5614,4.4642,9.8798,10.904,6.5308
195.6,18.926,82.16,41.69,6.6286,9.7685,25.729,7.8497,3.0527,5.3203,11.775,12.996,9.7761
190.58,18.542,80.492,40.844,6.494,9.5701,25.207,7.6903,2.9907,5.2123,11.535,12.732,9.3341
171.93,17.107,74.263,37.683,5.9915,8.8295,23.256,7.0952,2.7592,4.8089,10.643,11.746,7.7626
157.83,16.019,69.537,35.285,5.6102,8.2676,21.776,6.6436,2.5836,4.5029,9.9654,10.999,6.66
126.06,13.533,58.748,29.81,4.7397,6.9849,18.398,5.6128,2.1828,3.8043,8.4192,9.2923,4.5332
106.85,12.015,52.158,26.466,4.208,6.2013,16.334,4.9832,1.9379,3.3775,7.4748,8.25,3.4603
92.252,10.851,47.106,23.903,3.8005,5.6007,14.752,4.5006,1.7502,3.0504,6.7509,7.451,2.7501
77.273,9.6487,41.885,21.254,3.3793,4.98,13.117,4.0018,1.5562,2.7123,6.0026,6.6251,2.132
64.195,8.5932,37.303,18.929,3.0096,4.4352,11.682,3.564,1.386,2.4156,5.346,5.9004,1.6521
38.826,6.5353,28.37,14.396,2.2889,3.3731,8.8844,2.7105,1.0541,1.8371,4.0658,4.4874,0.83884
24.836,5.3839,23.371,11.859,1.8856,2.7788,7.3191,2.2329,0.86836,1.5134,3.3494,3.6968,0.59697
25.168,5.4112,23.49,11.92,1.8952,2.7929,7.3562,2.2443,0.87277,1.5211,3.3664,3.7155,0.60314
48.883,7.3478,31.897,16.185,2.5734,3.7924,9.9889,3.0475,1.1851,2.0655,4.5712,5.0453,1.1988
98.037,11.313,49.112,24.921,3.9623,5.8392,15.38,4.6922,1.8248,3.1803,7.0383,7.7682,3.0204
131.41,13.956,60.581,30.741,4.8877,7.2029,18.972,5.788,2.2509,3.923,8.682,9.5824,4.8641
144.35,14.969,64.982,32.974,5.2427,7.7261,20.35,6.2084,2.4144,4.2079,9.3127,10.278,5.7005
148.91,15.325,66.528,33.758,5.3674,7.9099,20.834,6.3561,2.4718,4.308,9.5342,10.523,6.0127
144.06,14.946,64.883,32.924,5.2347,7.7143,20.319,6.199,2.4107,4.2015,9.2985,10.263,5.6809
132.82,14.066,61.061,30.984,4.9263,7.2599,19.122,5.8338,2.2687,3.954,8.7507,9.6582,4.9515
123.65,13.345,57.93,29.396,4.6738,6.8877,18.142,5.5347,2.1524,3.7513,8.3021,9.1631,4.3907
117.51,12.86,55.827,28.328,4.5041,6.6376,17.483,5.3338,2.0743,3.6151,8.0007,8.8304,4.036
112.22,12.442,54.01,27.406,4.3575,6.4215,16.914,5.1602,2.0067,3.4974,7.7402,8.5429,3.7433
114.18,12.597,54.682,27.748,4.4118,6.5015,17.125,5.2244,2.0317,3.541,7.8367,8.6494,3.8501
137.44,14.428,62.634,31.782,5.0533,7.4469,19.615,5.9841,2.3272,4.0559,8.9762,9.9071,5.2447
186.55,18.232,79.147,40.162,6.3855,9.4103,24.786,7.5618,2.9407,5.1252,11.343,12.519,8.9602
185.23,18.131,78.707,39.938,6.35,9.3579,24.648,7.5197,2.9243,5.0967,11.28,12.449,8.8481
171.77,17.095,74.209,37.656,5.9871,8.8231,23.24,7.09,2.7572,4.8055,10.635,11.738,7.7499
157.43,15.988,69.405,35.218,5.5995,8.2519,21.735,6.631,2.5787,4.4944,9.9465,10.978,6.6313
127.61,13.656,59.281,30.081,4.7827,7.0483,18.565,5.6638,2.2026,3.8388,8.4957,9.3767,4.6316
113.3,12.527,54.381,27.595,4.3875,6.4657,17.03,5.1957,2.0205,3.5215,7.7935,8.6017,3.8021
94.65,11.043,47.938,24.325,3.8676,5.6997,15.013,4.5801,1.7811,3.1043,6.8701,7.5826,2.8604
80.949,9.9443,43.168,21.905,3.4828,5.1325,13.519,4.1244,1.6039,2.7954,6.1865,6.8281,2.2805
65.45,8.6947,37.744,19.152,3.0452,4.4876,11.82,3.6061,1.4024,2.4441,5.4092,5.9701,1.6949
40.929,6.7073,29.116,14.775,2.3491,3.4618,9.1182,2.7818,1.0818,1.8854,4.1727,4.6054,0.89018
26.919,5.5551,24.115,12.237,1.9456,2.8672,7.5519,2.304,0.89599,1.5616,3.456,3.8143,0.6365
26.216,5.4974,23.864,12.109,1.9253,2.8373,7.4734,2.28,0.88667,1.5453,3.42,3.7747,0.62295
49.997,7.4385,32.291,16.385,2.6052,3.8392,10.112,3.0851,1.1998,2.091,4.6276,5.1075,1.2292
99.248,11.41,49.531,25.134,3.9962,5.8891,15.511,4.7323,1.8403,3.2074,7.0984,7.8346,3.0789
131.18,13.937,60.503,30.701,4.8813,7.1935,18.947,5.7805,2.248,3.9179,8.6708,9.57,4.8499
143.49,14.902,64.691,32.826,5.2192,7.6914,20.259,6.1806,2.4036,4.1891,9.2709,10.232,5.6428
140.65,14.68,63.724,32.336,5.1413,7.5766,19.956,6.0883,2.3677,4.1265,9.1325,10.08,5.4537
130.81,13.908,60.376,30.637,4.8711,7.1784,18.907,5.7684,2.2433,3.9097,8.6526,9.5499,4.8269
119.53,13.02,56.521,28.68,4.56,6.7201,17.7,5.4001,2.1,3.66,8.1001,8.9401,4.151
110.43,12.3,53.393,27.093,4.3077,6.3482,16.721,5.1013,1.9838,3.4575,7.6519,8.4454,3.6469
104.93,11.863,51.495,26.13,4.1546,6.1226,16.126,4.9199,1.9133,3.3346,7.3799,8.1452,3.3617
99.374,11.42,49.575,25.156,3.9997,5.8942,15.525,4.7364,1.842,3.2103,7.1047,7.8414,3.085
101.64,11.601,50.359,25.554,4.0629,5.9875,15.771,4.8114,1.8711,3.261,7.217,7.9655,3.1962
126.21,13.545,58.801,29.837,4.744,6.9911,18.414,5.6179,2.1847,3.8077,8.4268,9.3007,4.5425
172.24,17.132,74.368,37.737,6,8.8421,23.289,7.1052,2.7631,4.8158,10.658,11.763,7.7874
169.92,16.952,73.589,37.341,5.9371,8.7495,23.045,7.0308,2.7342,4.7653,10.546,11.64,7.6052
155.52,15.839,68.758,34.89,5.5473,8.175,21.532,6.5692,2.5547,4.4525,9.8538,10.876,6.4918
146.3,15.122,65.643,33.309,5.296,7.8047,20.557,6.2716,2.439,4.2508,9.4074,10.383,5.8329
125.52,13.491,58.566,29.718,4.7251,6.9633,18.341,5.5955,2.176,3.7925,8.3932,9.2636,4.5013
116.05,12.745,55.325,28.074,4.4636,6.5779,17.326,5.2858,2.0556,3.5826,7.9287,8.751,3.9538
103.26,11.73,50.919,25.838,4.1081,6.054,15.946,4.8649,1.8919,3.2973,7.2973,8.054,3.2771
85.352,10.299,44.707,22.686,3.6069,5.3155,14.001,4.2714,1.6611,2.895,6.407,7.0715,2.4467
68.075,8.907,38.665,19.62,3.1195,4.5972,12.109,3.6941,1.4366,2.5038,5.5412,6.1159,1.7866
42.52,6.8371,29.68,15.061,2.3946,3.5289,9.2947,2.8357,1.1028,1.922,4.2535,4.6946,0.93029
25.358,5.4268,23.558,11.954,1.9006,2.8009,7.3775,2.2508,0.87529,1.5255,3.3761,3.7262,0.6067
20.416,5.0201,21.792,11.058,1.7582,2.591,6.8245,2.082,0.80969,1.4112,3.1231,3.4469,0.51947
29.5,5.7697,25.046,12.709,2.0207,2.9779,7.8435,2.3929,0.93059,1.6219,3.5894,3.9617,0.65134
52.262,7.623,33.091,16.792,2.6698,3.9344,10.363,3.1616,1.2295,2.1429,4.7424,5.2342,1.2928
86.483,10.389,45.101,22.886,3.6387,5.3623,14.124,4.309,1.6757,2.9205,6.4635,7.1338,2.495
121.6,13.184,57.23,29.04,4.6173,6.8044,17.922,5.4678,2.1264,3.706,8.2017,9.0523,4.2706
128.66,13.739,59.641,30.264,4.8118,7.0911,18.677,5.6982,2.216,3.8621,8.5473,9.4337,4.6954
114.85,12.65,54.916,27.866,4.4306,6.5292,17.198,5.2467,2.0404,3.5561,7.8701,8.6862,3.8876
93.577,10.957,47.566,24.137,3.8376,5.6554,14.896,4.5446,1.7673,3.0802,6.8168,7.5238,2.8108
79.372,9.8175,42.618,21.626,3.4384,5.0671,13.346,4.0718,1.5835,2.7598,6.1077,6.7411,2.216
69.518,9.0236,39.171,19.877,3.1603,4.6573,12.267,3.7425,1.4554,2.5366,5.6137,6.1959,1.8384
68.403,8.9335,38.781,19.678,3.1288,4.6108,12.145,3.7051,1.4409,2.5113,5.5577,6.1341,1.7983
78.852,9.7757,42.437,21.534,3.4238,5.0455,13.29,4.0544,1.5767,2.748,6.0817,6.7124,2.1951
110,12.266,53.245,27.018,4.2958,6.3307,16.675,5.0871,1.9783,3.448,7.6307,8.422,3.624
152.28,15.588,67.666,34.336,5.4593,8.0453,21.191,6.4649,2.5141,4.3818,9.6974,10.703,6.2489
146.12,15.108,65.582,33.278,5.2911,7.7974,20.538,6.2658,2.4367,4.2468,9.3987,10.373,5.8206
130.42,13.877,60.24,30.568,4.8602,7.1623,18.865,5.7554,2.2382,3.9009,8.6332,9.5285,4.8025
118.17,12.913,56.055,28.444,4.5225,6.6647,17.554,5.3556,2.0827,3.6299,8.0333,8.8664,4.0735
100.73,11.528,50.043,25.394,4.0375,5.95,15.672,4.7812,1.8594,3.2406,7.1718,7.9156,3.1512
92.632,10.882,47.238,23.97,3.8112,5.6164,14.793,4.5132,1.7551,3.059,6.7698,7.4719,2.7674
77.212,9.6437,41.864,21.243,3.3775,4.9774,13.11,3.9997,1.5554,2.7109,5.9996,6.6217,2.1296
57.748,8.0689,35.027,17.774,2.826,4.1646,10.969,3.3466,1.3014,2.2682,5.0198,5.5404,1.4562
40.792,6.6961,29.068,14.75,2.3452,3.456,9.1029,2.7772,1.08,1.8823,4.1657,4.5978,0.88677
21.432,5.1037,22.155,11.242,1.7875,2.6342,6.9382,2.1168,0.82318,1.4347,3.1751,3.5044,0.53652
8.7599,4.0571,17.612,8.9368,1.4209,2.094,5.5154,1.6827,0.65437,1.1405,2.524,2.7857,0.35652
5.5841,3.7938,16.469,8.3569,1.3287,1.9581,5.1575,1.5735,0.61191,1.0665,2.3602,2.605,0.32258
12.026,4.3274,18.785,9.5323,1.5156,2.2335,5.8829,1.7948,0.69797,1.2165,2.6922,2.9714,0.39611
26.856,5.5499,24.092,12.225,1.9437,2.8645,7.5448,2.3018,0.89515,1.5601,3.4527,3.8108,0.63527
51.574,7.567,32.848,16.668,2.6502,3.9055,10.287,3.1384,1.2205,2.1271,4.7076,5.1958,1.2733
88.265,10.532,45.721,23.2,3.6887,5.436,14.318,4.3682,1.6988,2.9607,6.5523,7.2319,2.5723
103.18,11.723,50.892,25.824,4.1059,6.0508,15.937,4.8622,1.8909,3.2955,7.2934,8.0497,3.2731
97.961,11.307,49.086,24.908,3.9602,5.8361,15.372,4.6897,1.8238,3.1786,7.0346,7.7641,3.0168
90.386,10.702,46.458,23.574,3.7482,5.5237,14.549,4.4387,1.7262,3.0084,6.658,7.3485,2.666
82.578,10.074,43.73,22.19,3.5281,5.1993,13.695,4.178,1.6248,2.8318,6.267,6.9169,2.3473
73.241,9.3239,40.475,20.538,3.2655,4.8123,12.675,3.8671,1.5039,2.621,5.8006,6.4021,1.976
68.858,8.9703,38.94,19.759,3.1417,4.6298,12.195,3.7204,1.4468,2.5216,5.5806,6.1593,1.8146
76.812,9.6116,41.724,21.172,3.3663,4.9608,13.066,3.9864,1.5503,2.7019,5.9796,6.5997,2.1138
99.659,11.443,49.674,25.206,4.0076,5.906,15.556,4.7459,1.8456,3.2167,7.1188,7.8571,3.0989
136.9,14.386,62.45,31.689,5.0384,7.4251,19.557,5.9666,2.3203,4.044,8.9499,9.878,5.21
139.07,14.556,63.189,32.064,5.0981,7.5129,19.789,6.0372,2.3478,4.0919,9.0558,9.9949,5.3505
126.28,13.55,58.823,29.848,4.7458,6.9938,18.421,5.62,2.1856,3.8091,8.43,9.3042,4.5465
116.57,12.786,55.503,28.164,4.4779,6.5991,17.382,5.3028,2.0622,3.5941,7.9543,8.7791,3.9828
93.707,10.968,47.611,24.16,3.8413,5.6608,14.91,4.5489,1.769,3.0831,6.8233,7.5309,2.8168
77.185,9.6416,41.854,21.238,3.3768,4.9763,13.107,3.9988,1.5551,2.7103,5.9982,6.6203,2.1285
60.259,8.2743,35.919,18.226,2.8979,4.2706,11.248,3.4317,1.3346,2.3259,5.1476,5.6814,1.5223
43.072,6.8822,29.876,15.16,2.4104,3.5521,9.356,2.8544,1.11,1.9346,4.2816,4.7256,0.94447
32.89,6.0478,26.254,13.322,2.1181,3.1214,8.2216,2.5083,0.97545,1.7001,3.7624,4.1526,0.72121
14.837,4.5598,19.794,10.044,1.597,2.3534,6.1988,1.8912,0.73545,1.2818,2.8367,3.1309,0.43397
9.1388,4.0885,17.748,9.0059,1.4319,2.1102,5.558,1.6957,0.65943,1.1493,2.5435,2.8073,0.36087
11.514,4.2851,18.602,9.439,1.5008,2.2117,5.8253,1.7772,0.69114,1.2046,2.6658,2.9423,0.38959
34.561,6.188,26.862,13.631,2.1672,3.1938,8.4122,2.5664,0.99806,1.7395,3.8497,4.2489,0.74118
80.807,9.9328,43.119,21.88,3.4788,5.1266,13.503,4.1196,1.6021,2.7922,6.1794,6.8202,2.2746
115.44,12.697,55.118,27.968,4.4469,6.5533,17.261,5.266,2.0479,3.5692,7.899,8.7182,3.9202
130.85,13.911,60.389,30.643,4.8721,7.18,18.911,5.7696,2.2437,3.9105,8.6544,9.5519,4.8292
135.35,14.264,61.922,31.421,4.9958,7.3623,19.392,5.9161,2.3007,4.0098,8.8742,9.7944,5.1108
128.47,13.724,59.576,30.231,4.8066,7.0834,18.657,5.692,2.2136,3.8579,8.538,9.4235,4.6839
110.38,12.296,53.375,27.084,4.3063,6.3461,16.715,5.0995,1.9831,3.4563,7.6493,8.4425,3.6441
101.38,11.58,50.27,25.509,4.0558,5.9769,15.743,4.8029,1.8678,3.2553,7.2043,7.9514,3.1835
93.043,10.915,47.381,24.043,3.8227,5.6334,14.838,4.5268,1.7604,3.0682,6.7903,7.4944,2.7862
84.651,10.242,44.463,22.562,3.5872,5.2864,13.924,4.248,1.652,2.8792,6.372,7.0328,2.4171
86.333,10.377,45.049,22.859,3.6345,5.3561,14.108,4.304,1.6738,2.9172,6.456,7.1255,2.4886
102.31,11.654,50.59,25.671,4.0815,6.0149,15.843,4.8334,1.8797,3.276,7.2501,8.002,3.2294
144.85,15.008,65.151,33.06,5.2564,7.7462,20.403,6.2246,2.4207,4.2189,9.337,10.305,5.7343
142.87,14.854,64.481,32.72,5.2023,7.6665,20.193,6.1606,2.3958,4.1755,9.2409,10.199,5.6015
125.75,13.509,58.643,29.757,4.7313,6.9724,18.365,5.6028,2.1789,3.7975,8.4042,9.2758,4.5148
115.78,12.724,55.235,28.028,4.4563,6.5672,17.297,5.2772,2.0522,3.5768,7.9158,8.7367,3.9391
97.793,11.294,49.028,24.878,3.9555,5.8292,15.354,4.6842,1.8216,3.1748,7.0263,7.7549,3.0088
88.178,10.525,45.69,23.185,3.6863,5.4324,14.309,4.3653,1.6976,2.9587,6.548,7.227,2.5685
77.411,9.6598,41.933,21.278,3.3831,4.9857,13.132,4.0064,1.558,2.7154,6.0095,6.6327,2.1375
65.294,8.6821,37.689,19.125,3.0407,4.4811,11.803,3.6009,1.4003,2.4406,5.4013,5.9614,1.6895
52.499,7.6423,33.175,16.834,2.6766,3.9444,10.389,3.1696,1.2326,2.1483,4.7544,5.2475,1.2996
30.809,5.8771,25.512,12.946,2.0583,3.0333,7.9896,2.4375,0.94791,1.6521,3.6562,4.0354,0.67772
16.29,4.6797,20.315,10.308,1.639,2.4153,6.3618,1.9409,0.7548,1.3155,2.9114,3.2133,0.4549
15.084,4.5801,19.882,10.089,1.6041,2.3639,6.2264,1.8996,0.73873,1.2875,2.8494,3.1449,0.43745
40.109,6.6402,28.825,14.627,2.3256,3.4272,9.027,2.754,1.071,1.8666,4.131,4.5594,0.86992
87.391,10.462,45.417,23.046,3.6642,5.3999,14.223,4.3392,1.6875,2.941,6.5088,7.1838,2.5342
114.67,12.636,54.851,27.833,4.4254,6.5216,17.177,5.2406,2.038,3.5519,7.8609,8.6761,3.8772
122.74,13.273,57.62,29.238,4.6488,6.8508,18.045,5.5051,2.1409,3.7312,8.2577,9.114,4.3373
119.56,13.022,56.53,28.685,4.5608,6.7212,17.703,5.401,2.1004,3.6607,8.1014,8.9416,4.1526
110.98,12.344,53.584,27.19,4.3231,6.3709,16.781,5.1195,1.9909,3.4699,7.6792,8.4756,3.6766
103,11.709,50.827,25.791,4.1007,6.0432,15.917,4.8561,1.8885,3.2914,7.2842,8.0396,3.2638
96.389,11.182,48.541,24.631,3.9163,5.7714,15.201,4.6377,1.8035,3.1433,6.9565,7.678,2.942
90.636,10.722,46.545,23.618,3.7552,5.534,14.576,4.447,1.7294,3.0141,6.6705,7.3622,2.6772
87.712,10.488,45.528,23.103,3.6732,5.4131,14.258,4.3498,1.6916,2.9482,6.5248,7.2014,2.5481
88.976,10.589,45.968,23.326,3.7087,5.4654,14.396,4.3919,1.7079,2.9767,6.5878,7.271,2.6035
104.94,11.863,51.499,26.132,4.1549,6.123,16.128,4.9203,1.9134,3.3349,7.3804,8.1458,3.3622
149.57,15.377,66.752,33.872,5.3855,7.9365,20.904,6.3776,2.4802,4.3226,9.5664,10.558,6.0588
144.94,15.015,65.182,33.075,5.2589,7.7499,20.413,6.2276,2.4218,4.2209,9.3414,10.31,5.7405
133.4,14.112,61.259,31.084,4.9423,7.2834,19.184,5.8527,2.2761,3.9668,8.7791,9.6895,4.9878
123.57,13.339,57.905,29.383,4.6717,6.8847,18.134,5.5323,2.1515,3.7497,8.2985,9.1591,4.3863
101.36,11.578,50.261,25.504,4.055,5.9758,15.74,4.802,1.8674,3.2547,7.203,7.9499,3.1822
90.497,10.711,46.497,23.594,3.7513,5.5283,14.561,4.4424,1.7276,3.0109,6.6635,7.3546,2.671
81.903,10.019,43.495,22.071,3.5091,5.1713,13.621,4.1555,1.616,2.8165,6.2333,6.8797,2.3192
69.897,9.0542,39.304,19.944,3.171,4.6731,12.309,3.7552,1.4604,2.5452,5.6328,6.2169,1.8521
57.889,8.0804,35.077,17.799,2.83,4.1705,10.985,3.3513,1.3033,2.2714,5.027,5.5483,1.4606
34.546,6.1867,26.857,13.628,2.1668,3.1931,8.4105,2.5659,0.99786,1.7391,3.8489,4.248,0.74085
20.457,5.0234,21.807,11.065,1.7593,2.5927,6.829,2.0834,0.81022,1.4121,3.1251,3.4492,0.52014
19.932,4.9801,21.619,10.97,1.7442,2.5704,6.7702,2.0655,0.80324,1.3999,3.0982,3.4195,0.5115
42.706,6.8523,29.746,15.094,2.3999,3.5367,9.3154,2.842,1.1052,1.9262,4.263,4.7051,0.93505
89.936,10.666,46.302,23.495,3.7356,5.5051,14.5,4.4238,1.7203,2.9983,6.6356,7.3238,2.646
117.19,12.835,55.717,28.273,4.4952,6.6246,17.449,5.3233,2.0702,3.608,7.985,8.813,4.0179
125.58,13.496,58.585,29.728,4.7266,6.9655,18.347,5.5973,2.1767,3.7937,8.3959,9.2666,4.5046
121.77,13.197,57.287,29.069,4.6219,6.8112,17.94,5.4733,2.1285,3.7097,8.2099,9.0613,4.2804
112.69,12.479,54.17,27.488,4.3704,6.4406,16.964,5.1755,2.0127,3.5078,7.7632,8.5683,3.7686
102.51,11.67,50.661,25.707,4.0873,6.0233,15.865,4.8402,1.8823,3.2806,7.2603,8.0132,3.2397
96.509,11.192,48.583,24.652,3.9196,5.7763,15.214,4.6417,1.8051,3.146,6.9625,7.6845,2.9476
86.995,10.43,45.279,22.976,3.6531,5.3835,14.18,4.326,1.6823,2.9321,6.489,7.162,2.5171
